sweep,arm,rep,utc_start,wall_s,build_label,build_sha,build_dir,device,model,models_path,call_path,echo,test_variant,test_file_sha256,tests,outcome,exit_code,crash_kind,last_step,n_tests,n_passed,n_failed,n_skipped,case_outcomes,failure_detail,string_prompt_present,chat_history_prompt_present,add_request_prompt_present,string_result_type,chat_history_result_type,add_request_generated_id_count,add_request_negative_ids,echo_text_sha256,result_text_sha256,result_line,prompt_token_count,load_s,peak_rss_mb,build_type,generator,tokenizers_submodule,ov_version,transformers,optimum_intel,gpu_driver,run_artifact_id
echo_sweep,base_gemma3_CPU_string_echofalse,3,20260907T173041Z,0.53,base,c9fff70b9f960bdb0c484fe0c2c1bed9d697bbaf,build/merge_base/,CPU,gemma3,model_cache/optimum-intel-internal-testing/tiny-random-gemma3,string,false,n/a:no_pytest,n/a:no_pytest,one_path.py,COMPLETED,0,none,STEP generate(list[str]),n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,153a2f682829cc4464b334a1b86dabf2a77d28734d310ffa54d7e98e83b542af,RESULT text='стрі',n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,Release,Ninja,824033c3061d73d50784872248cdb55aa04674aa,2026.5.0.dev20260903,5.0.0,2.2.0.dev0+4f1a926,32.0.101.8991,base_gemma3_CPU_string_echofalse_rep3_20260907T173041Z.txt
echo_sweep,base_gemma3_CPU_chat_history_echofalse,1,20260907T173042Z,0.51,base,c9fff70b9f960bdb0c484fe0c2c1bed9d697bbaf,build/merge_base/,CPU,gemma3,model_cache/optimum-intel-internal-testing/tiny-random-gemma3,chat_history,false,n/a:no_pytest,n/a:no_pytest,one_path.py,COMPLETED,0,none,STEP generate(list[ChatHistory]),n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,153a2f682829cc4464b334a1b86dabf2a77d28734d310ffa54d7e98e83b542af,RESULT text='стрі',n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,Release,Ninja,824033c3061d73d50784872248cdb55aa04674aa,2026.5.0.dev20260903,5.0.0,2.2.0.dev0+4f1a926,32.0.101.8991,base_gemma3_CPU_chat_history_echofalse_rep1_20260907T173042Z.txt
echo_sweep,base_gemma3_CPU_chat_history_echofalse,2,20260907T173042Z,0.55,base,c9fff70b9f960bdb0c484fe0c2c1bed9d697bbaf,build/merge_base/,CPU,gemma3,model_cache/optimum-intel-internal-testing/tiny-random-gemma3,chat_history,false,n/a:no_pytest,n/a:no_pytest,one_path.py,COMPLETED,0,none,STEP generate(list[ChatHistory]),n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,153a2f682829cc4464b334a1b86dabf2a77d28734d310ffa54d7e98e83b542af,RESULT text='стрі',n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,Release,Ninja,824033c3061d73d50784872248cdb55aa04674aa,2026.5.0.dev20260903,5.0.0,2.2.0.dev0+4f1a926,32.0.101.8991,base_gemma3_CPU_chat_history_echofalse_rep2_20260907T173042Z.txt
echo_sweep,base_gemma3_CPU_chat_history_echofalse,3,20260907T173043Z,0.52,base,c9fff70b9f960bdb0c484fe0c2c1bed9d697bbaf,build/merge_base/,CPU,gemma3,model_cache/optimum-intel-internal-testing/tiny-random-gemma3,chat_history,false,n/a:no_pytest,n/a:no_pytest,one_path.py,COMPLETED,0,none,STEP generate(list[ChatHistory]),n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,153a2f682829cc4464b334a1b86dabf2a77d28734d310ffa54d7e98e83b542af,RESULT text='стрі',n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,Release,Ninja,824033c3061d73d50784872248cdb55aa04674aa,2026.5.0.dev20260903,5.0.0,2.2.0.dev0+4f1a926,32.0.101.8991,base_gemma3_CPU_chat_history_echofalse_rep3_20260907T173043Z.txt
echo_sweep,base_gemma3_CPU_add_request_echofalse,1,20260907T173044Z,0.5,base,c9fff70b9f960bdb0c484fe0c2c1bed9d697bbaf,build/merge_base/,CPU,gemma3,model_cache/optimum-intel-internal-testing/tiny-random-gemma3,add_request,false,n/a:no_pytest,n/a:no_pytest,one_path.py,COMPLETED,0,none,STEP finished after 1 step(s),n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,151bba38b945f30c562265c3f2e4af57b0209597b1bfaec7296b6222bea7f7bc,RESULT decoded='стрі',n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,Release,Ninja,824033c3061d73d50784872248cdb55aa04674aa,2026.5.0.dev20260903,5.0.0,2.2.0.dev0+4f1a926,32.0.101.8991,base_gemma3_CPU_add_request_echofalse_rep1_20260907T173044Z.txt
echo_sweep,base_gemma3_CPU_add_request_echofalse,2,20260907T173044Z,0.5,base,c9fff70b9f960bdb0c484fe0c2c1bed9d697bbaf,build/merge_base/,CPU,gemma3,model_cache/optimum-intel-internal-testing/tiny-random-gemma3,add_request,false,n/a:no_pytest,n/a:no_pytest,one_path.py,COMPLETED,0,none,STEP finished after 1 step(s),n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,151bba38b945f30c562265c3f2e4af57b0209597b1bfaec7296b6222bea7f7bc,RESULT decoded='стрі',n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,Release,Ninja,824033c3061d73d50784872248cdb55aa04674aa,2026.5.0.dev20260903,5.0.0,2.2.0.dev0+4f1a926,32.0.101.8991,base_gemma3_CPU_add_request_echofalse_rep2_20260907T173044Z.txt
echo_sweep,base_gemma3_CPU_add_request_echofalse,3,20260907T173045Z,0.5,base,c9fff70b9f960bdb0c484fe0c2c1bed9d697bbaf,build/merge_base/,CPU,gemma3,model_cache/optimum-intel-internal-testing/tiny-random-gemma3,add_request,false,n/a:no_pytest,n/a:no_pytest,one_path.py,COMPLETED,0,none,STEP finished after 1 step(s),n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,151bba38b945f30c562265c3f2e4af57b0209597b1bfaec7296b6222bea7f7bc,RESULT decoded='стрі',n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,Release,Ninja,824033c3061d73d50784872248cdb55aa04674aa,2026.5.0.dev20260903,5.0.0,2.2.0.dev0+4f1a926,32.0.101.8991,base_gemma3_CPU_add_request_echofalse_rep3_20260907T173045Z.txt
echo_sweep,base_qwen2vl_CPU_string_echotrue,1,20260907T173045Z,0.53,base,c9fff70b9f960bdb0c484fe0c2c1bed9d697bbaf,build/merge_base/,CPU,qwen2vl,model_cache/optimum-intel-internal-testing/tiny-random-qwen2vl,string,true,n/a:no_pytest,n/a:no_pytest,one_path.py,COMPLETED,0,none,STEP generate(list[str]),n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,b0216ec9588b0f628aa399475f81bfa79729794d62f14a48cc8750a4ea82f54b,RESULT text='system\nYou are a helpful assistant.\nuser\nUnique sampler prompt sentinel 4368\nassistant\n.seed',n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,Release,Ninja,824033c3061d73d50784872248cdb55aa04674aa,2026.5.0.dev20260903,5.0.0,2.2.0.dev0+4f1a926,32.0.101.8991,base_qwen2vl_CPU_string_echotrue_rep1_20260907T173045Z.txt
echo_sweep,base_qwen2vl_CPU_string_echotrue,2,20260907T173046Z,0.53,base,c9fff70b9f960bdb0c484fe0c2c1bed9d697bbaf,build/merge_base/,CPU,qwen2vl,model_cache/optimum-intel-internal-testing/tiny-random-qwen2vl,string,true,n/a:no_pytest,n/a:no_pytest,one_path.py,COMPLETED,0,none,STEP generate(list[str]),n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,b0216ec9588b0f628aa399475f81bfa79729794d62f14a48cc8750a4ea82f54b,RESULT text='system\nYou are a helpful assistant.\nuser\nUnique sampler prompt sentinel 4368\nassistant\n.seed',n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,Release,Ninja,824033c3061d73d50784872248cdb55aa04674aa,2026.5.0.dev20260903,5.0.0,2.2.0.dev0+4f1a926,32.0.101.8991,base_qwen2vl_CPU_string_echotrue_rep2_20260907T173046Z.txt
echo_sweep,base_qwen2vl_CPU_string_echotrue,3,20260907T173046Z,0.53,base,c9fff70b9f960bdb0c484fe0c2c1bed9d697bbaf,build/merge_base/,CPU,qwen2vl,model_cache/optimum-intel-internal-testing/tiny-random-qwen2vl,string,true,n/a:no_pytest,n/a:no_pytest,one_path.py,COMPLETED,0,none,STEP generate(list[str]),n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,b0216ec9588b0f628aa399475f81bfa79729794d62f14a48cc8750a4ea82f54b,RESULT text='system\nYou are a helpful assistant.\nuser\nUnique sampler prompt sentinel 4368\nassistant\n.seed',n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,Release,Ninja,824033c3061d73d50784872248cdb55aa04674aa,2026.5.0.dev20260903,5.0.0,2.2.0.dev0+4f1a926,32.0.101.8991,base_qwen2vl_CPU_string_echotrue_rep3_20260907T173046Z.txt
echo_sweep,base_qwen2vl_CPU_chat_history_echotrue,1,20260907T173047Z,2.34,base,c9fff70b9f960bdb0c484fe0c2c1bed9d697bbaf,build/merge_base/,CPU,qwen2vl,model_cache/optimum-intel-internal-testing/tiny-random-qwen2vl,chat_history,true,n/a:no_pytest,n/a:no_pytest,one_path.py,CRASH,3221225477,access_violation_0xC0000005,STEP generate(list[ChatHistory]),n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:no_result_line,n/a:no_result_line,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,Release,Ninja,824033c3061d73d50784872248cdb55aa04674aa,2026.5.0.dev20260903,5.0.0,2.2.0.dev0+4f1a926,32.0.101.8991,base_qwen2vl_CPU_chat_history_echotrue_rep1_20260907T173047Z.txt
echo_sweep,base_qwen2vl_CPU_chat_history_echotrue,2,20260907T173049Z,2.34,base,c9fff70b9f960bdb0c484fe0c2c1bed9d697bbaf,build/merge_base/,CPU,qwen2vl,model_cache/optimum-intel-internal-testing/tiny-random-qwen2vl,chat_history,true,n/a:no_pytest,n/a:no_pytest,one_path.py,CRASH,3221225477,access_violation_0xC0000005,STEP generate(list[ChatHistory]),n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:no_result_line,n/a:no_result_line,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,Release,Ninja,824033c3061d73d50784872248cdb55aa04674aa,2026.5.0.dev20260903,5.0.0,2.2.0.dev0+4f1a926,32.0.101.8991,base_qwen2vl_CPU_chat_history_echotrue_rep2_20260907T173049Z.txt
echo_sweep,base_qwen2vl_CPU_chat_history_echotrue,3,20260907T173051Z,2.36,base,c9fff70b9f960bdb0c484fe0c2c1bed9d697bbaf,build/merge_base/,CPU,qwen2vl,model_cache/optimum-intel-internal-testing/tiny-random-qwen2vl,chat_history,true,n/a:no_pytest,n/a:no_pytest,one_path.py,CRASH,3221225477,access_violation_0xC0000005,STEP generate(list[ChatHistory]),n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:no_result_line,n/a:no_result_line,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,Release,Ninja,824033c3061d73d50784872248cdb55aa04674aa,2026.5.0.dev20260903,5.0.0,2.2.0.dev0+4f1a926,32.0.101.8991,base_qwen2vl_CPU_chat_history_echotrue_rep3_20260907T173051Z.txt
echo_sweep,base_qwen2vl_CPU_add_request_echotrue,1,20260907T173054Z,2.31,base,c9fff70b9f960bdb0c484fe0c2c1bed9d697bbaf,build/merge_base/,CPU,qwen2vl,model_cache/optimum-intel-internal-testing/tiny-random-qwen2vl,add_request,true,n/a:no_pytest,n/a:no_pytest,one_path.py,CRASH,3221225477,access_violation_0xC0000005,STEP add_request,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:no_result_line,n/a:no_result_line,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,Release,Ninja,824033c3061d73d50784872248cdb55aa04674aa,2026.5.0.dev20260903,5.0.0,2.2.0.dev0+4f1a926,32.0.101.8991,base_qwen2vl_CPU_add_request_echotrue_rep1_20260907T173054Z.txt
echo_sweep,base_qwen2vl_CPU_add_request_echotrue,2,20260907T173056Z,2.31,base,c9fff70b9f960bdb0c484fe0c2c1bed9d697bbaf,build/merge_base/,CPU,qwen2vl,model_cache/optimum-intel-internal-testing/tiny-random-qwen2vl,add_request,true,n/a:no_pytest,n/a:no_pytest,one_path.py,CRASH,3221225477,access_violation_0xC0000005,STEP add_request,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:no_result_line,n/a:no_result_line,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,Release,Ninja,824033c3061d73d50784872248cdb55aa04674aa,2026.5.0.dev20260903,5.0.0,2.2.0.dev0+4f1a926,32.0.101.8991,base_qwen2vl_CPU_add_request_echotrue_rep2_20260907T173056Z.txt
echo_sweep,base_qwen2vl_CPU_add_request_echotrue,3,20260907T173058Z,2.26,base,c9fff70b9f960bdb0c484fe0c2c1bed9d697bbaf,build/merge_base/,CPU,qwen2vl,model_cache/optimum-intel-internal-testing/tiny-random-qwen2vl,add_request,true,n/a:no_pytest,n/a:no_pytest,one_path.py,CRASH,3221225477,access_violation_0xC0000005,STEP add_request,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:no_result_line,n/a:no_result_line,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,Release,Ninja,824033c3061d73d50784872248cdb55aa04674aa,2026.5.0.dev20260903,5.0.0,2.2.0.dev0+4f1a926,32.0.101.8991,base_qwen2vl_CPU_add_request_echotrue_rep3_20260907T173058Z.txt
echo_sweep,base_qwen2vl_CPU_string_echofalse,1,20260907T173101Z,0.53,base,c9fff70b9f960bdb0c484fe0c2c1bed9d697bbaf,build/merge_base/,CPU,qwen2vl,model_cache/optimum-intel-internal-testing/tiny-random-qwen2vl,string,false,n/a:no_pytest,n/a:no_pytest,one_path.py,COMPLETED,0,none,STEP generate(list[str]),n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,4d0ca4dbf0676fc05643309718a8d7082708f6fb98e586a7bd07b8c937227265,RESULT text='.seed',n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,Release,Ninja,824033c3061d73d50784872248cdb55aa04674aa,2026.5.0.dev20260903,5.0.0,2.2.0.dev0+4f1a926,32.0.101.8991,base_qwen2vl_CPU_string_echofalse_rep1_20260907T173101Z.txt
echo_sweep,base_qwen2vl_CPU_string_echofalse,2,20260907T173101Z,0.52,base,c9fff70b9f960bdb0c484fe0c2c1bed9d697bbaf,build/merge_base/,CPU,qwen2vl,model_cache/optimum-intel-internal-testing/tiny-random-qwen2vl,string,false,n/a:no_pytest,n/a:no_pytest,one_path.py,COMPLETED,0,none,STEP generate(list[str]),n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,4d0ca4dbf0676fc05643309718a8d7082708f6fb98e586a7bd07b8c937227265,RESULT text='.seed',n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,Release,Ninja,824033c3061d73d50784872248cdb55aa04674aa,2026.5.0.dev20260903,5.0.0,2.2.0.dev0+4f1a926,32.0.101.8991,base_qwen2vl_CPU_string_echofalse_rep2_20260907T173101Z.txt
echo_sweep,base_qwen2vl_CPU_string_echofalse,3,20260907T173102Z,0.5,base,c9fff70b9f960bdb0c484fe0c2c1bed9d697bbaf,build/merge_base/,CPU,qwen2vl,model_cache/optimum-intel-internal-testing/tiny-random-qwen2vl,string,false,n/a:no_pytest,n/a:no_pytest,one_path.py,COMPLETED,0,none,STEP generate(list[str]),n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,4d0ca4dbf0676fc05643309718a8d7082708f6fb98e586a7bd07b8c937227265,RESULT text='.seed',n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,Release,Ninja,824033c3061d73d50784872248cdb55aa04674aa,2026.5.0.dev20260903,5.0.0,2.2.0.dev0+4f1a926,32.0.101.8991,base_qwen2vl_CPU_string_echofalse_rep3_20260907T173102Z.txt
echo_sweep,base_qwen2vl_CPU_chat_history_echofalse,1,20260907T173102Z,0.51,base,c9fff70b9f960bdb0c484fe0c2c1bed9d697bbaf,build/merge_base/,CPU,qwen2vl,model_cache/optimum-intel-internal-testing/tiny-random-qwen2vl,chat_history,false,n/a:no_pytest,n/a:no_pytest,one_path.py,COMPLETED,0,none,STEP generate(list[ChatHistory]),n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,4d0ca4dbf0676fc05643309718a8d7082708f6fb98e586a7bd07b8c937227265,RESULT text='.seed',n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,Release,Ninja,824033c3061d73d50784872248cdb55aa04674aa,2026.5.0.dev20260903,5.0.0,2.2.0.dev0+4f1a926,32.0.101.8991,base_qwen2vl_CPU_chat_history_echofalse_rep1_20260907T173102Z.txt
echo_sweep,base_qwen2vl_CPU_chat_history_echofalse,2,20260907T173103Z,0.5,base,c9fff70b9f960bdb0c484fe0c2c1bed9d697bbaf,build/merge_base/,CPU,qwen2vl,model_cache/optimum-intel-internal-testing/tiny-random-qwen2vl,chat_history,false,n/a:no_pytest,n/a:no_pytest,one_path.py,COMPLETED,0,none,STEP generate(list[ChatHistory]),n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,4d0ca4dbf0676fc05643309718a8d7082708f6fb98e586a7bd07b8c937227265,RESULT text='.seed',n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,Release,Ninja,824033c3061d73d50784872248cdb55aa04674aa,2026.5.0.dev20260903,5.0.0,2.2.0.dev0+4f1a926,32.0.101.8991,base_qwen2vl_CPU_chat_history_echofalse_rep2_20260907T173103Z.txt
echo_sweep,base_qwen2vl_CPU_chat_history_echofalse,3,20260907T173103Z,0.53,base,c9fff70b9f960bdb0c484fe0c2c1bed9d697bbaf,build/merge_base/,CPU,qwen2vl,model_cache/optimum-intel-internal-testing/tiny-random-qwen2vl,chat_history,false,n/a:no_pytest,n/a:no_pytest,one_path.py,COMPLETED,0,none,STEP generate(list[ChatHistory]),n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,4d0ca4dbf0676fc05643309718a8d7082708f6fb98e586a7bd07b8c937227265,RESULT text='.seed',n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,Release,Ninja,824033c3061d73d50784872248cdb55aa04674aa,2026.5.0.dev20260903,5.0.0,2.2.0.dev0+4f1a926,32.0.101.8991,base_qwen2vl_CPU_chat_history_echofalse_rep3_20260907T173103Z.txt
echo_sweep,base_qwen2vl_CPU_add_request_echofalse,1,20260907T173104Z,0.48,base,c9fff70b9f960bdb0c484fe0c2c1bed9d697bbaf,build/merge_base/,CPU,qwen2vl,model_cache/optimum-intel-internal-testing/tiny-random-qwen2vl,add_request,false,n/a:no_pytest,n/a:no_pytest,one_path.py,COMPLETED,0,none,STEP finished after 1 step(s),n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,eef97e6d0048c4640394ff21406702308a58c5c93a60a801ccf650eeedd44621,RESULT decoded='.seed',n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,Release,Ninja,824033c3061d73d50784872248cdb55aa04674aa,2026.5.0.dev20260903,5.0.0,2.2.0.dev0+4f1a926,32.0.101.8991,base_qwen2vl_CPU_add_request_echofalse_rep1_20260907T173104Z.txt
echo_sweep,base_qwen2vl_CPU_add_request_echofalse,2,20260907T173104Z,0.48,base,c9fff70b9f960bdb0c484fe0c2c1bed9d697bbaf,build/merge_base/,CPU,qwen2vl,model_cache/optimum-intel-internal-testing/tiny-random-qwen2vl,add_request,false,n/a:no_pytest,n/a:no_pytest,one_path.py,COMPLETED,0,none,STEP finished after 1 step(s),n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,eef97e6d0048c4640394ff21406702308a58c5c93a60a801ccf650eeedd44621,RESULT decoded='.seed',n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,Release,Ninja,824033c3061d73d50784872248cdb55aa04674aa,2026.5.0.dev20260903,5.0.0,2.2.0.dev0+4f1a926,32.0.101.8991,base_qwen2vl_CPU_add_request_echofalse_rep2_20260907T173104Z.txt
echo_sweep,base_qwen2vl_CPU_add_request_echofalse,3,20260907T173105Z,0.49,base,c9fff70b9f960bdb0c484fe0c2c1bed9d697bbaf,build/merge_base/,CPU,qwen2vl,model_cache/optimum-intel-internal-testing/tiny-random-qwen2vl,add_request,false,n/a:no_pytest,n/a:no_pytest,one_path.py,COMPLETED,0,none,STEP finished after 1 step(s),n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,eef97e6d0048c4640394ff21406702308a58c5c93a60a801ccf650eeedd44621,RESULT decoded='.seed',n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,Release,Ninja,824033c3061d73d50784872248cdb55aa04674aa,2026.5.0.dev20260903,5.0.0,2.2.0.dev0+4f1a926,32.0.101.8991,base_qwen2vl_CPU_add_request_echofalse_rep3_20260907T173105Z.txt
